dataset;algorithm;update;query;radius;ratio;memory;dimensions;type;delta;wsize;beta;k
phones;PELLCAPPDELTA10_CHEN;70035.615;23193374.66;9.810553749;1.049474637;1688.605;3;Rand;1.0;10000;2.0;14
phones;PELLCAPPDELTA10_CHEN;111528.4;6774101.31;1.413484366;1.009666138;2358.405;3;Orig;1.0;10000;2.0;14
phones;CAPPDELTA15_CHEN;61463.135;6791327.405;10.23490417;1.094773845;1553.405;3;Rand;1.5;10000;2.0;14
phones;CAPPDELTA15_CHEN;79384.605;2759596.23;1.266121416;0.90064184;1514.395;3;Orig;1.5;10000;2.0;14
phones;REALCAPPDELTA15_CHEN;50197.95;6776677.855;10.23490417;1.094773845;1373.405;3;Rand;1.5;10000;2.0;14
phones;REALCAPPDELTA15_CHEN;62137.295;2743042.72;1.266121416;0.90064184;1332.25;3;Orig;1.5;10000;2.0;14
phones;COHCAPPDELTA15_CHEN;55733.115;6769056.755;10.23490417;1.094773845;1177.455;3;Rand;1.5;10000;2.0;14
phones;COHCAPPDELTA15_CHEN;75395.01;2728754.85;1.266677811;0.901459508;1388.665;3;Orig;1.5;10000;2.0;14
phones;PELLCAPPDELTA15_CHEN;60558.77;6771021.425;10.23490417;1.094773845;1209.53;3;Rand;1.5;10000;2.0;14
phones;PELLCAPPDELTA15_CHEN;77333.44;2773734.75;1.266121416;0.90064184;1389.55;3;Orig;1.5;10000;2.0;14
phones;CAPPDELTA20_CHEN;60686.455;3890234.915;12.09585991;1.293767149;1359.32;3;Rand;2.0;10000;2.0;14
phones;CAPPDELTA20_CHEN;65915.495;1576594.8;1.146746654;0.8191327;1095.955;3;Orig;2.0;10000;2.0;14
phones;REALCAPPDELTA20_CHEN;49222.15;3872483.315;12.09585991;1.293767149;1179.32;3;Rand;2.0;10000;2.0;14
phones;REALCAPPDELTA20_CHEN;51333.13;1569821.075;1.146746654;0.8191327;913.81;3;Orig;2.0;10000;2.0;14
phones;COHCAPPDELTA20_CHEN;54063.975;3878028.03;12.09585991;1.293767149;952.14;3;Rand;2.0;10000;2.0;14
phones;COHCAPPDELTA20_CHEN;63709.51;1571078.095;1.146746654;0.8191327;962.45;3;Orig;2.0;10000;2.0;14
phones;PELLCAPPDELTA20_CHEN;56311.62;3869364.95;12.09585991;1.293767149;1015.445;3;Rand;2.0;10000;2.0;14
phones;PELLCAPPDELTA20_CHEN;64461.88;1559291.91;1.146746654;0.8191327;971.11;3;Orig;2.0;10000;2.0;14
phones;CAPPVAL_CHEN;47930.06;1435427.86;13.54969898;1.448277944;666.305;3;Rand;;10000;2.0;14
phones;CAPPVAL_CHEN;38618.305;477351.605;1.141656636;0.815496849;364.23;3;Orig;;10000;2.0;14
phones;REALCAPPVAL_CHEN;35965.13;1426048.95;13.54969898;1.448277944;576.305;3;Rand;;10000;2.0;14
phones;REALCAPPVAL_CHEN;26465.395;447207.0;1.141656636;0.815496849;272.115;3;Orig;;10000;2.0;14
phones;COHCAPPVAL_CHEN;40966.365;1445093.855;13.54969898;1.448277944;478.34;3;Rand;;10000;2.0;14
phones;COHCAPPVAL_CHEN;39046.545;450754.565;1.118365978;0.798860097;314.465;3;Orig;;10000;2.0;14
phones;PELLCAPPVAL_CHEN;49100.255;1423540.675;13.54969898;1.448277944;535.87;3;Rand;;10000;2.0;14
phones;PELLCAPPVAL_CHEN;43213.36;451526.26;1.141656636;0.815496849;319.92;3;Orig;;10000;2.0;14
phones;CAPPDELTA25_CHEN;52161.3;4154937.545;13.06916351;1.389618816;1214.125;3;Rand;2.5;10000;2.0;14
phones;CAPPDELTA30_CHEN;40027.975;1702179.535;13.5365152;1.439311415;1110.845;3;Rand;3.0;10000;2.0;14
phones;CAPPDELTA35_CHEN;41029.025;1433765.725;14.30756312;1.521295445;1044.265;3;Rand;3.5;10000;2.0;14
phones;CAPPDELTA40_CHEN;40741.58;1545183.73;13.54969898;1.44071322;1029.65;3;Rand;4.0;10000;2.0;14
normalized;CHEN;11075.12;20500798836.0;1.729321956;1.0;10000.0;54;Rand;0.0;10000;2.0;14
normalized;CHEN;11540.375;20366815325.0;1.766669819;1.0;10000.0;54;Orig;0.0;10000;2.0;14
normalized;CAPP_CHEN;4196816.955;19883386937.0;1.729554154;1.000144402;39454.675;54;Rand;;10000;2.0;14
normalized;CAPP_CHEN;3752635.82;18849458991.0;1.766715901;1.000081887;35906.935;54;Orig;;10000;2.0;14
normalized;REALCAPP_CHEN;4159763.87;19835360905.0;1.729554154;1.000144402;39334.675;54;Rand;;10000;2.0;14
normalized;REALCAPP_CHEN;3861101.04;18829879645.0;1.766715901;1.000081887;35786.935;54;Orig;;10000;2.0;14
normalized;COHCAPP_CHEN;4698942.775;19834904518.0;1.729554154;1.000144402;53529.825;54;Rand;;10000;2.0;14
normalized;COHCAPP_CHEN;4441707.665;18833028204.0;1.766715901;1.000081887;44065.43;54;Orig;;10000;2.0;14
normalized;PELLCAPP_CHEN;4799705.275;19835049001.0;1.729554154;1.000144402;53564.47;54;Rand;;10000;2.0;14
normalized;PELLCAPP_CHEN;4282104.39;18832135854.0;1.766715901;1.000081887;44091.02;54;Orig;;10000;2.0;14
normalized;CAPPDELTA05_CHEN;672071.025;11332653047.0;1.70184716;0.986414708;11370.565;54;Rand;0.5;10000;2.0;14
normalized;CAPPDELTA05_CHEN;568607.97;2385425589.0;1.838336785;1.040981333;6648.215;54;Orig;0.5;10000;2.0;14
normalized;REALCAPPDELTA05_CHEN;645613.29;11331790554.0;1.70184716;0.986414708;11250.565;54;Rand;0.5;10000;2.0;14
normalized;REALCAPPDELTA05_CHEN;462245.02;2385276080.0;1.838336785;1.040981333;6528.215;54;Orig;0.5;10000;2.0;14
normalized;COHCAPPDELTA05_CHEN;642395.24;11330874961.0;1.70184716;0.986414708;11224.375;54;Rand;0.5;10000;2.0;14
normalized;COHCAPPDELTA05_CHEN;480504.3;2386118421.0;1.838336785;1.040981333;6590.055;54;Orig;0.5;10000;2.0;14
normalized;PELLCAPPDELTA05_CHEN;645508.15;11331147444.0;1.70184716;0.986414708;11259.02;54;Rand;0.5;10000;2.0;14
normalized;PELLCAPPDELTA05_CHEN;482477.805;2386786116.0;1.838336785;1.040981333;6610.035;54;Orig;0.5;10000;2.0;14
normalized;CAPPDELTA10_CHEN;190898.605;1363275764.0;1.812808917;1.050607232;4110.485;54;Rand;1.0;10000;2.0;14
normalized;CAPPDELTA10_CHEN;162457.04;520686293.0;1.813262793;1.026791891;2962.23;54;Orig;1.0;10000;2.0;14
normalized;REALCAPPDELTA10_CHEN;167868.62;1363714943.0;1.812808917;1.050607232;3990.485;54;Rand;1.0;10000;2.0;14
normalized;REALCAPPDELTA10_CHEN;147906.535;520442153.6;1.813262793;1.026791891;2842.23;54;Orig;1.0;10000;2.0;14
normalized;COHCAPPDELTA10_CHEN;171422.565;1364080333.0;1.812808917;1.050607232;3903.095;54;Rand;1.0;10000;2.0;14
normalized;COHCAPPDELTA10_CHEN;155979.95;518735962.5;1.813262793;1.026791891;2853.745;54;Orig;1.0;10000;2.0;14
normalized;PELLCAPPDELTA10_CHEN;171917.3;1364146304.0;1.812808917;1.050607232;3937.67;54;Rand;1.0;10000;2.0;14
normalized;PELLCAPPDELTA10_CHEN;164361.84;520498556.9;1.813262793;1.026791891;2876.05;54;Orig;1.0;10000;2.0;14
normalized;CAPPDELTA15_CHEN;105682.565;336104163.5;1.744256808;1.010968394;2019.84;54;Rand;1.5;10000;2.0;14
normalized;CAPPDELTA15_CHEN;99693.74;160815385.9;1.812814577;1.02653895;1633.565;54;Orig;1.5;10000;2.0;14
normalized;REALCAPPDELTA15_CHEN;96045.4;335856947.6;1.744256808;1.010968394;1899.84;54;Rand;1.5;10000;2.0;14
normalized;REALCAPPDELTA15_CHEN;93040.78;160764639.8;1.812814577;1.02653895;1513.565;54;Orig;1.5;10000;2.0;14
normalized;COHCAPPDELTA15_CHEN;96747.98;335919183.7;1.744256808;1.010968394;1812.38;54;Rand;1.5;10000;2.0;14
normalized;COHCAPPDELTA15_CHEN;102707.22;160485884.6;1.812814577;1.02653895;1527.415;54;Orig;1.5;10000;2.0;14
normalized;PELLCAPPDELTA15_CHEN;103395.725;335993640.0;1.744256808;1.010968394;1847.025;54;Rand;1.5;10000;2.0;14
normalized;PELLCAPPDELTA15_CHEN;105946.065;160613138.2;1.812814577;1.02653895;1547.395;54;Orig;1.5;10000;2.0;14
normalized;CAPPDELTA20_CHEN;88692.21;137048926.2;1.753148969;1.015994167;1440.66;54;Rand;2.0;10000;2.0;14
normalized;CAPPDELTA20_CHEN;84093.305;64242304.76;1.784115698;1.01019959;1207.26;54;Orig;2.0;10000;2.0;14
normalized;REALCAPPDELTA20_CHEN;82271.83;137024835.7;1.753148969;1.015994167;1320.66;54;Rand;2.0;10000;2.0;14
normalized;REALCAPPDELTA20_CHEN;72647.965;64197487.87;1.784115698;1.01019959;1087.26;54;Orig;2.0;10000;2.0;14
normalized;COHCAPPDELTA20_CHEN;81680.725;137021548.4;1.753148969;1.015994167;1201.93;54;Rand;2.0;10000;2.0;14
normalized;COHCAPPDELTA20_CHEN;84291.545;64042236.82;1.77542642;1.005212167;1071.04;54;Orig;2.0;10000;2.0;14
normalized;PELLCAPPDELTA20_CHEN;86934.31;136988044.9;1.753148969;1.015994167;1267.845;54;Rand;2.0;10000;2.0;14
normalized;PELLCAPPDELTA20_CHEN;91022.705;64213898.34;1.784115698;1.01019959;1121.08;54;Orig;2.0;10000;2.0;14
normalized;CAPPVAL_CHEN;47295.845;2057243.02;1.796414978;1.041177299;331.27;54;Rand;;10000;2.0;14
normalized;CAPPVAL_CHEN;46369.325;679381.77;2.366128386;1.339862874;313.245;54;Orig;;10000;2.0;14
normalized;REALCAPPVAL_CHEN;37872.43;2056395.52;1.796414978;1.041177299;271.27;54;Rand;;10000;2.0;14
normalized;REALCAPPVAL_CHEN;33060.87;666263.91;2.366128386;1.339862874;253.245;54;Orig;;10000;2.0;14
normalized;COHCAPPVAL_CHEN;42640.655;2035316.99;1.796414978;1.041177299;238.195;54;Rand;;10000;2.0;14
normalized;COHCAPPVAL_CHEN;44678.96;643740.015;2.363772175;1.338479408;271.75;54;Orig;;10000;2.0;14
normalized;PELLCAPPVAL_CHEN;46962.405;2044509.33;1.796414978;1.041177299;298.11;54;Rand;;10000;2.0;14
normalized;PELLCAPPVAL_CHEN;52199.9;655512.3;2.366128386;1.339862874;316.8;54;Orig;;10000;2.0;14
normalized;CAPPDELTA25_CHEN;67224.785;68853843.64;1.832965833;1.059933245;1175.82;54;Rand;2.5;10000;2.0;14
normalized;CAPPDELTA30_CHEN;44459.53;53473168.98;1.72930384;0.999989524;1075.575;54;Rand;3.0;10000;2.0;14
normalized;CAPPDELTA35_CHEN;40271.14;4653505.09;1.799389902;1.040517583;624.345;54;Rand;3.5;10000;2.0;14
normalized;CAPPDELTA40_CHEN;37207.12;1879081.38;1.796414978;1.0387973;558.13;54;Rand;4.0;10000;2.0;14
covtype;CHEN;4368.405;46136699.81;1659.914621;1.0;500.0;54;Rand;0.0;500;2.0;14
covtype;CHEN;4623.375;180571632.2;1723.64291;1.0;1000.0;54;Rand;0.0;1000;2.0;14
covtype;CHEN;5328.24;4778666159.0;1772.5824;1.0;5000.0;54;Rand;0.0;5000;2.0;14
covtype;CHEN;9870.76;19866749295.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;2.0;14
covtype;CHEN;11195.08;92794133140.0;1822.930567;1.0;20000.0;54;Rand;0.0;20000;2.0;14
covtype;CHEN;11859.755;432491000000.0;1830.100037;1.0;30000.0;54;Rand;0.0;30000;2.0;14
covtype;PELLCAPP_CHEN;162126.52;46812225.47;1659.914621;1.0;4255.61;54;Rand;;500;2.0;14
covtype;PELLCAPP_CHEN;404052.53;184597261.9;1723.64291;1.0;7511.845;54;Rand;;1000;2.0;14
covtype;PELLCAPP_CHEN;1125744.33;4627246706.0;1827.312788;1.035217023;24549.335;54;Rand;;5000;2.0;14
covtype;PELLCAPP_CHEN;3895869.105;19118642516.0;1872.336237;1.034091275;44455.875;54;Rand;;10000;2.0;14
covtype;PELLCAPP_CHEN;8068749.35;92786012356.0;1876.030858;1.031721535;76466.055;54;Rand;;20000;2.0;14
covtype;PELLCAPP_CHEN;12551695.85;361212000000.0;1871.103327;1.02557754;106406.16;54;Rand;;30000;2.0;14
covtype;PELLCAPPDELTA05_CHEN;99887.96;139727076.9;1738.30871;1.012980824;3168.36;54;Rand;0.5;1000;2.0;14
covtype;PELLCAPPDELTA05_CHEN;173529.445;938134300.2;1819.409388;1.031467875;4217.55;54;Rand;0.5;5000;2.0;14
covtype;PELLCAPPDELTA05_CHEN;393114.165;1369606475.0;1786.241817;0.987750721;5751.845;54;Rand;0.5;10000;2.0;14
covtype;PELLCAPPDELTA05_CHEN;417608.925;1877239275.0;1845.788924;1.016650536;5551.435;54;Rand;0.5;20000;2.0;14
covtype;PELLCAPPDELTA05_CHEN;410097.01;2110282734.0;1752.16507;0.96145459;5659.1;54;Rand;0.5;30000;2.0;14
covtype;PELLCAPPDELTA05_CHEN;330189.02;2111985551.0;1865.500345;1.0;5589.175;54;Rand;0.5;40000;2.0;14
covtype;PELLCAPPDELTA05_CHEN;176513.27;2334494899.0;1881.616941;1.0;5121.84;54;Rand;0.5;50000;2.0;14
covtype;PELLCAPPDELTA05_CHEN;335851.375;2357255754.0;1786.825983;1.0;6744.785;54;Rand;0.5;60000;2.0;14
covtype;PELLCAPPDELTA05_CHEN;345203.34;2424361823.0;1851.983761;1.0;6391.675;54;Rand;0.5;70000;2.0;14
covtype;PELLCAPPDELTA05_CHEN;496966.01;2479702717.0;1874.672533;1.0;7271.16;54;Rand;0.5;80000;2.0;14
covtype;PELLCAPPDELTA05_CHEN;361115.405;2592125220.0;1922.513584;1.0;6115.24;54;Rand;0.5;90000;2.0;14
covtype;PELLCAPPDELTA05_CHEN;248260.67;2683350186.0;1911.580119;1.0;5703.795;54;Rand;0.5;100000;2.0;14
covtype;PELLCAPPDELTA05_CHEN;368157.04;3001160867.0;1936.003476;1.0;6288.855;54;Rand;0.5;200000;2.0;14
covtype;PELLCAPPDELTA05_CHEN;645496.7;3179125145.0;1914.377905;1.0;7697.975;54;Rand;0.5;500000;2.0;14
covtype;PELLCAPPDELTA10_CHEN;51049.485;41825040.47;1651.506849;1.001373359;1395.865;54;Rand;1.0;500;2.0;14
covtype;PELLCAPPDELTA10_CHEN;91711.765;28744471.61;1663.67254;0.969870236;1900.61;54;Rand;1.0;1000;2.0;14
covtype;PELLCAPPDELTA10_CHEN;85860.135;56533020.34;1769.852398;1.002871721;1859.415;54;Rand;1.0;5000;2.0;14
covtype;PELLCAPPDELTA10_CHEN;163040.045;63300425.64;1836.448492;1.015566244;2530.545;54;Rand;1.0;10000;2.0;14
covtype;PELLCAPPDELTA10_CHEN;149785.015;75002854.0;1873.37124;1.031358796;2151.455;54;Rand;1.0;20000;2.0;14
covtype;PELLCAPPDELTA10_CHEN;174570.75;76644441.82;1887.254871;1.034899562;2068.255;54;Rand;1.0;30000;2.0;14
covtype;PELLCAPPDELTA10_CHEN;147827.38;73033333.78;2169.314907;1.172428135;1975.39;54;Rand;1.0;40000;2.0;14
covtype;PELLCAPPDELTA10_CHEN;88570.635;75774545.29;1869.042611;0.998602934;1590.665;54;Rand;1.0;50000;2.0;14
covtype;PELLCAPPDELTA10_CHEN;109841.6;74858223.14;1840.627324;1.032627919;2641.165;54;Rand;1.0;60000;2.0;14
covtype;PELLCAPPDELTA10_CHEN;133425.155;76756276.0;1846.321495;0.999615699;2380.1;54;Rand;1.0;70000;2.0;14
covtype;PELLCAPPDELTA10_CHEN;210208.605;77201433.34;1813.43717;0.969364219;2920.305;54;Rand;1.0;80000;2.0;14
covtype;PELLCAPPDELTA10_CHEN;193974.01;80331351.29;1927.96712;1.008508939;2108.95;54;Rand;1.0;90000;2.0;14
covtype;PELLCAPPDELTA10_CHEN;162373.27;81551158.74;1970.18593;1.036260862;1798.85;54;Rand;1.0;100000;2.0;14
covtype;PELLCAPPDELTA10_CHEN;158770.405;78842559.67;1787.507979;0.928468188;1985.665;54;Rand;1.0;200000;2.0;14
covtype;PELLCAPPDELTA10_CHEN;247314.31;76978649.74;1999.93578;1.049278951;2821.17;54;Rand;1.0;500000;2.0;14
covtype;PELLCAPPDELTA15_CHEN;50127.605;39994156.06;1658.382248;1.005473726;1120.495;54;Rand;1.5;500;2.0;14
covtype;PELLCAPPDELTA15_CHEN;51864.455;9992509.95;1733.238462;1.009858377;1463.525;54;Rand;1.5;1000;2.0;14
covtype;PELLCAPPDELTA15_CHEN;51714.435;10480733.25;1874.969966;1.062369786;1280.535;54;Rand;1.5;5000;2.0;14
covtype;PELLCAPPDELTA15_CHEN;98566.84;11647661.29;1793.084166;0.992080754;1818.485;54;Rand;1.5;10000;2.0;14
covtype;PELLCAPPDELTA15_CHEN;88994.43;13059372.19;2201.24956;1.21162427;1496.94;54;Rand;1.5;20000;2.0;14
covtype;PELLCAPPDELTA15_CHEN;97647.995;13574298.72;1954.077016;1.071488264;1430.08;54;Rand;1.5;30000;2.0;14
covtype;PELLCAPPDELTA15_CHEN;119015.475;12714263.39;2014.856953;1.088402462;1316.825;54;Rand;1.5;40000;2.0;14
covtype;PELLCAPPDELTA15_CHEN;62915.21;13914423.82;2118.457079;1.131062062;1044.115;54;Rand;1.5;50000;2.0;14
covtype;PELLCAPPDELTA15_CHEN;76033.02;13185051.01;1950.879613;1.095434495;1887.275;54;Rand;1.5;60000;2.0;14
covtype;PELLCAPPDELTA15_CHEN;82393.7;13895186.72;2007.341228;1.08785609;1651.205;54;Rand;1.5;70000;2.0;14
covtype;PELLCAPPDELTA15_CHEN;92244.42;13077647.4;1938.378619;1.037620898;2038.955;54;Rand;1.5;80000;2.0;14
covtype;PELLCAPPDELTA15_CHEN;91320.015;14358940.09;2047.94409;1.069890994;1452.0;54;Rand;1.5;90000;2.0;14
covtype;PELLCAPPDELTA15_CHEN;88832.665;13900279.04;1924.236179;1.013555447;1202.98;54;Rand;1.5;100000;2.0;14
covtype;PELLCAPPDELTA15_CHEN;107580.74;14507670.4;2332.55125;1.214049478;1385.595;54;Rand;1.5;200000;2.0;14
covtype;PELLCAPPDELTA15_CHEN;133945.565;14664354.25;1920.698682;1.008690143;1973.42;54;Rand;1.5;500000;2.0;14
covtype;PELLCAPPDELTA20_CHEN;38172.79;36240497.89;1656.107717;1.002833965;951.335;54;Rand;2.0;500;2.0;14
covtype;PELLCAPPDELTA20_CHEN;37244.37;5621008.445;1787.929905;1.042426131;1177.575;54;Rand;2.0;1000;2.0;14
covtype;PELLCAPPDELTA20_CHEN;41639.585;6109635.135;2131.177113;1.208018425;1070.31;54;Rand;2.0;5000;2.0;14
covtype;PELLCAPPDELTA20_CHEN;76476.015;5899688.95;1881.691523;1.041977894;1475.22;54;Rand;2.0;10000;2.0;14
covtype;PELLCAPPDELTA20_CHEN;74220.84;6739703.835;2232.796671;1.22904747;1153.645;54;Rand;2.0;20000;2.0;14
covtype;PELLCAPPDELTA20_CHEN;80479.63;7105228.1;1795.512065;0.984234717;1215.64;54;Rand;2.0;30000;2.0;14
covtype;PELLCAPPDELTA20_CHEN;96689.38;6211920.29;1885.804718;1.017616176;1094.46;54;Rand;2.0;40000;2.0;14
covtype;PELLCAPPDELTA20_CHEN;55159.855;6176068.235;2150.955961;1.147512858;866.28;54;Rand;2.0;50000;2.0;14
covtype;PELLCAPPDELTA20_CHEN;62512.17;7011707.99;2004.54376;1.125629828;1506.585;54;Rand;2.0;60000;2.0;14
covtype;PELLCAPPDELTA20_CHEN;70509.49;7076465.56;1863.736064;1.009487055;1340.51;54;Rand;2.0;70000;2.0;14
covtype;PELLCAPPDELTA20_CHEN;70563.135;6753476.15;1911.762351;1.021868094;1520.595;54;Rand;2.0;80000;2.0;14
covtype;PELLCAPPDELTA20_CHEN;75816.12;6813698.74;1970.174007;1.030642704;1181.18;54;Rand;2.0;90000;2.0;14
covtype;PELLCAPPDELTA20_CHEN;70628.965;6024455.83;2017.11759;1.064010398;978.435;54;Rand;2.0;100000;2.0;14
covtype;PELLCAPPDELTA20_CHEN;88028.38;7088169.02;1924.721329;0.99784114;1122.52;54;Rand;2.0;200000;2.0;14
covtype;PELLCAPPDELTA20_CHEN;110155.505;6273300.765;2027.6246;1.063153073;1543.7;54;Rand;2.0;500000;2.0;14
covtype;PELLCAPPDELTA25_CHEN;42917.65;26288010.33;1561.325119;0.940605679;822.32;54;Rand;2.5;500;2.0;14
covtype;PELLCAPPDELTA25_CHEN;43641.165;3737584.085;1724.841929;1.000695631;958.01;54;Rand;2.5;1000;2.0;14
covtype;PELLCAPPDELTA25_CHEN;24837.095;3498826.47;2490.583283;1.405059242;912.015;54;Rand;2.5;5000;2.0;14
covtype;PELLCAPPDELTA25_CHEN;70905.31;3532922.99;2096.87325;1.155145813;1134.46;54;Rand;2.5;10000;2.0;14
covtype;PELLCAPPDELTA25_CHEN;51667.46;4133902.23;2264.961723;1.242483814;972.305;54;Rand;2.5;20000;2.0;14
covtype;PELLCAPPDELTA25_CHEN;56715.77;3461517.205;1899.972676;1.038179683;1001.195;54;Rand;2.5;30000;2.0;14
covtype;PELLCAPPDELTA25_CHEN;73954.315;3604798.37;1903.808218;1.020534905;920.615;54;Rand;2.5;40000;2.0;14
covtype;PELLCAPPDELTA25_CHEN;61972.045;3482916.61;1975.615249;1.049956134;761.405;54;Rand;2.5;50000;2.0;14
covtype;PELLCAPPDELTA25_CHEN;72397.895;3643472.415;1944.654508;1.088328985;1187.32;54;Rand;2.5;60000;2.0;14
covtype;PELLCAPPDELTA25_CHEN;76113.42;3455293.845;1964.246543;1.060617584;1086.56;54;Rand;2.5;70000;2.0;14
covtype;PELLCAPPDELTA25_CHEN;68505.545;3889465.56;2061.153284;1.099473774;1193.67;54;Rand;2.5;80000;2.0;14
covtype;PELLCAPPDELTA25_CHEN;72525.185;4561181.66;2128.029622;1.106899655;963.425;54;Rand;2.5;90000;2.0;14
covtype;PELLCAPPDELTA25_CHEN;72529.445;4444704.45;2414.288781;1.262980692;847.45;54;Rand;2.5;100000;2.0;14
covtype;PELLCAPPDELTA25_CHEN;80758.51;3713792.41;1980.539254;1.023003976;927.625;54;Rand;2.5;200000;2.0;14
covtype;PELLCAPPDELTA25_CHEN;96912.75;3700312.63;1901.610395;0.993330727;1182.97;54;Rand;2.5;500000;2.0;14
covtype;PELLCAPPDELTA30_CHEN;30207.41;17309336.02;1573.436981;0.947902357;684.71;54;Rand;3.0;500;2.0;14
covtype;PELLCAPPDELTA30_CHEN;27650.1;3009735.71;1882.13322;1.09195078;820.135;54;Rand;3.0;1000;2.0;14
covtype;PELLCAPPDELTA30_CHEN;27008.27;2733532.78;2321.081807;1.30943521;782.955;54;Rand;3.0;5000;2.0;14
covtype;PELLCAPPDELTA30_CHEN;36553.37;2674020.9;2124.655601;1.170450823;918.485;54;Rand;3.0;10000;2.0;14
covtype;PELLCAPPDELTA30_CHEN;40317.29;2775537.94;2205.289317;1.209749486;780.655;54;Rand;3.0;20000;2.0;14
covtype;PELLCAPPDELTA30_CHEN;52488.165;3090315.435;2045.020806;1.117436623;869.275;54;Rand;3.0;30000;2.0;14
covtype;PELLCAPPDELTA30_CHEN;54603.58;3048500.665;2340.310467;1.254521594;785.825;54;Rand;3.0;40000;2.0;14
covtype;PELLCAPPDELTA30_CHEN;56083.52;3088710.235;2087.39376;1.109361696;673.82;54;Rand;3.0;50000;2.0;14
covtype;PELLCAPPDELTA30_CHEN;62418.745;2980452.175;2495.865729;1.39681522;979.625;54;Rand;3.0;60000;2.0;14
covtype;PELLCAPPDELTA30_CHEN;63206.285;3150766.435;2013.507725;1.087216728;872.09;54;Rand;3.0;70000;2.0;14
covtype;PELLCAPPDELTA30_CHEN;57939.58;3356544.885;2128.098186;1.135183958;988.805;54;Rand;3.0;80000;2.0;14
covtype;PELLCAPPDELTA30_CHEN;62382.89;3099098.915;2134.827605;1.110435641;790.52;54;Rand;3.0;90000;2.0;14
covtype;PELLCAPPDELTA30_CHEN;60275.37;2722998.045;2260.782225;1.182677201;739.655;54;Rand;3.0;100000;2.0;14
covtype;PELLCAPPDELTA30_CHEN;76090.585;3292056.9;2467.790909;1.274683098;864.875;54;Rand;3.0;200000;2.0;14
covtype;PELLCAPPDELTA30_CHEN;87774.87;2952440.765;2164.355198;1.130578865;992.93;54;Rand;3.0;500000;2.0;14
covtype;PELLCAPPDELTA35_CHEN;29352.16;12292421.33;1602.084011;0.965160491;612.49;54;Rand;3.5;500;2.0;14
covtype;PELLCAPPDELTA35_CHEN;27476.65;2400961.675;1958.026956;1.135981789;696.32;54;Rand;3.5;1000;2.0;14
covtype;PELLCAPPDELTA35_CHEN;26781.555;2446282.09;2089.403657;1.17873429;723.555;54;Rand;3.5;5000;2.0;14
covtype;PELLCAPPDELTA35_CHEN;37052.765;2552615.94;2116.147897;1.165764017;858.72;54;Rand;3.5;10000;2.0;14
covtype;PELLCAPPDELTA35_CHEN;36498.875;3085583.87;2208.726721;1.211635134;704.865;54;Rand;3.5;20000;2.0;14
covtype;PELLCAPPDELTA35_CHEN;48373.43;3187160.81;2032.365462;1.110521513;771.635;54;Rand;3.5;30000;2.0;14
covtype;PELLCAPPDELTA35_CHEN;52773.475;3320926.38;2321.194362;1.244274421;705.34;54;Rand;3.5;40000;2.0;14
covtype;PELLCAPPDELTA35_CHEN;52510.27;2887848.96;2582.091922;1.372272893;643.0;54;Rand;3.5;50000;2.0;14
covtype;PELLCAPPDELTA35_CHEN;58859.48;2803340.48;2418.064943;1.353273887;828.51;54;Rand;3.5;60000;2.0;14
covtype;PELLCAPPDELTA35_CHEN;60507.685;3151971.995;2080.746989;1.123523345;774.505;54;Rand;3.5;70000;2.0;14
covtype;PELLCAPPDELTA35_CHEN;56794.17;3188903.315;2191.826596;1.169178381;877.31;54;Rand;3.5;80000;2.0;14
covtype;PELLCAPPDELTA35_CHEN;60496.785;2903549.08;1929.917219;1.003851018;713.415;54;Rand;3.5;90000;2.0;14
covtype;PELLCAPPDELTA35_CHEN;62045.99;2577965.525;2447.991586;1.280611554;705.68;54;Rand;3.5;100000;2.0;14
covtype;PELLCAPPDELTA35_CHEN;71733.39;3115814.07;2315.164288;1.195847175;728.825;54;Rand;3.5;200000;2.0;14
covtype;PELLCAPPDELTA35_CHEN;81890.08;2897212.12;2138.269099;1.116952454;821.575;54;Rand;3.5;500000;2.0;14
covtype;PELLCAPPDELTA40_CHEN;29131.07;10852387.37;1696.466107;1.0220201;570.405;54;Rand;4.0;500;2.0;14
covtype;PELLCAPPDELTA40_CHEN;26476.315;2277965.29;2103.265962;1.220244605;644.625;54;Rand;4.0;1000;2.0;14
covtype;PELLCAPPDELTA40_CHEN;25624.63;1664801.22;2427.315299;1.369366693;609.065;54;Rand;4.0;5000;2.0;14
covtype;PELLCAPPDELTA40_CHEN;33803.535;2061307.805;2178.984339;1.200379964;697.11;54;Rand;4.0;10000;2.0;14
covtype;PELLCAPPDELTA40_CHEN;33799.145;1926669.545;2046.877755;1.122850092;628.55;54;Rand;4.0;20000;2.0;14
covtype;PELLCAPPDELTA40_CHEN;46521.945;2294206.925;2039.193079;1.114252247;665.295;54;Rand;4.0;30000;2.0;14
covtype;PELLCAPPDELTA40_CHEN;50216.605;1976276.295;2487.854533;1.333612475;626.19;54;Rand;4.0;40000;2.0;14
covtype;PELLCAPPDELTA40_CHEN;49179.255;2213249.06;2267.185274;1.204913298;568.38;54;Rand;4.0;50000;2.0;14
covtype;PELLCAPPDELTA40_CHEN;55467.71;2248550.515;2334.641488;1.306585818;716.6;54;Rand;4.0;60000;2.0;14
